회원번호,아이디,비밀번호,회원이름,주민등록번호(앞),주민등록번호(뒤),회원주소,전화번호(앞),전화번호(중),전화번호(뒤)
121051,mij5782,osaqau45,정아영,980630,2137172,충북 영동군,10,5669,8091
121052,me5857,oyrigs96,진도연,820731,2329295,충북 괴산군,10,7425,8091
111183,kumxob51,okjujo18,곽시현,960531,1622586,충북 영동군,10,1327,8096
111184,kew2319,ar688563,곽연우,920229,1237599,충북 옥천군,10,7848,8096
111185,rek6624,af774552,안우빈,901130,1860483,충북 음성군,10,2320,8103
111186,nexcim6205,ecuipm72,지준희,850731,1726148,충북 청주시,10,9580,8103
121053,tav0990,ewlcoy25,허채린,900831,2338719,충북 음성군,10,4814,8104
111187,coi5710,ojpbon71,허지호,820131,1255386,충북 괴산군,10,9268,8106
121054,bak7248,akehif67,유다연,931231,2207976,충북 보은군,10,2207,8107
111188,pe3265,ut418623,문시원,840430,1361404,충북 단양군,10,9210,8107
111189,fid40347,ub826294,우지율,830630,1579872,충북 단양군,10,1287,8109
111190,hal05252,eqeint20,박승준,990131,1551273,충북 충주시,10,4693,8111
121055,cis4165,ow123309,라지유,970531,2050611,충북 제천시,10,3371,8112
111191,lo0019,us143012,남성준,950228,1649607,충북 보은군,10,2526,8114
111192,ved98378,es210771,신민성,910228,1987947,충남 홍성군,10,7258,8114
121444,kih91838,uf512738,권아인,941031,2342121,충남 당진시,10,2961,8120
111193,reawoe29,ikbufn27,나서우,960331,1124945,충남 당진시,10,9766,8122
121056,bax2889,evoezn56,장채원,890331,2989037,충남 서천군,10,5191,8125
121057,day90357,ay597086,진예빈,981031,2482815,충남 태안군,10,7789,8127
111194,zaakiz4893,ezvomp43,지서우,980630,1359845,충남 논산시,10,4778,8128
121058,lebgod4614,eb857387,정사랑,921231,2073970,충남 청양군,10,6064,8130
111195,hee73353,uw488563,류민찬,850228,1694019,충남 예산군,10,1505,8135
121059,liq6035,ojnxoo92,곽채윤,800731,2917240,충남 공주시,10,4118,8137
121060,sap32029,in739692,문은채,841231,2809918,충남 금산군,10,7592,8137
111196,niy3033,emfred52,심지안,861031,1518485,충남 태안군,10,8321,8139
111197,fowwim22,usuulw40,고준호,840229,1528197,충남 논산시,10,8489,8139
121061,huy4162,azkunr69,신서희,950630,2159966,충남 서산시,10,5413,8141
111198,jou0234,uhed2016,민태민,940930,1390075,충남 청양군,10,6517,8142
111199,wue7914,azkz4644,오서우,840430,1267676,충남 금산군,10,1823,8147
121062,hen6811,us624388,한지우,870228,2745846,충남 예산군,10,4437,8148
121063,laugoa77,us624388,유세은,870228,2745567,충남 부여군,10,6425,8149
121064,nut2655,aneqas86,최지아,950630,2984050,충남 계룡시,10,8715,8150
121065,yaj8988,afspou30,민은채,930831,2570389,충남 예산군,10,8196,8155
121066,pas8538,ilkalh69,손나윤,881130,2190985,충남 금산군,10,9187,8159
111200,nuq7222,ivgt6714,박승현,870630,1434507,충남 논산시,10,1651,8162
111201,lur3804,uder0431,장현서,950331,1185271,충남 부여군,10,9253,8165
121067,xag3181,efmwac23,우예진,970331,2288422,충남 서산시,10,9870,8165
121068,sef85028,um955560,강채윤,990731,2358239,충남 예산군,10,5064,8168
111202,kue36891,uc477244,심은찬,970531,1496054,충남 태안군,10,5269,8172
121069,bit7768,ijlyio97,황아린,801231,2958850,전북 김제시,10,2021,8175
121448,yei7542,ixuyao76,허민아,850930,2431677,전북 남원시,10,7930,8175
111203,rab3655,es452531,전동현,800630,1317372,전북 무주군,10,5370,8176
111204,woryok91,abcaqi00,라시후,801031,1363526,전북 김제시,10,9592,8177
121070,pee5292,ahjwoi50,안윤아,851031,2909062,전북 진안군,10,7748,8180
111205,miu0273,ovnl0465,채이안,810331,1732289,전북 전주시,10,5932,8181
121071,diy1534,aq486709,한다연,831031,2601531,전북 순창군,10,6810,8182
121072,maq16941,op361068,허하율,880630,2027029,전북 부안군,10,4730,8183
121073,heg6727,ejsotl29,배승아,901031,2077118,전북 순창군,10,7513,8183
111206,jee1891,ojizuk40,손윤성,960430,1308334,전북 완주군,10,1864,8184
121074,lea83101,iqfevg72,황도연,841130,2765897,전북 순창군,10,3865,8184
121075,mem6133,evbnak64,전유빈,981031,2508112,전북 김제시,10,5490,8184
121076,wuhfip58,afixak03,엄시은,910430,2477252,전북 익산시,10,1532,8188
111207,quz95479,aq971094,신하율,830930,1354329,전북 정읍시,10,7290,8188
121077,ram47179,uf954109,최하린,990331,2164904,전북 임실군,10,8926,8190
121078,poh5519,ef474630,정예서,870531,2667475,전북 진안군,10,7491,8192
121079,fuk1770,uq599591,전하린,860930,2395694,전북 전주시,10,9437,8195
111208,ged7474,ifuv2312,윤시윤,890731,1774488,전북 무주군,10,3419,8197
111209,ban92881,aq979744,최우진,860831,1595364,전북 완주군,10,7266,8202
111210,moq02937,umtekw00,원하민,841031,1906770,전북 군산시,10,8818,8202
111211,hucwiy4588,ophakm85,백하민,830930,1217862,전북 자웃군,10,6254,8208
121080,riofaw2695,uq599591,류민채,860930,2395387,전북 익산시,10,1629,8210
111212,bub9481,or475008,장승우,891130,1244966,전북 군산시,10,6073,8211
121081,zo3108,iw029985,손하윤,990831,2704060,전북 부안군,10,1875,8212
121082,noy06029,azjpof77,우채아,950228,2174212,전북 완주군,10,9222,8212
111213,xiz3320,eqff2868,배은호,880831,1415278,전남 강진군,10,2228,8216
121083,rop2074,ihpyir50,송소윤,880531,2965172,전남 나주시,10,5929,8216
111214,xebkua6960,antebe48,백도윤,980228,1110107,전남 순천시,10,1200,8219
121084,vaw9998,ivkdui07,구예지,950331,2399527,전남 여수시,10,6679,8221
111215,mebxub2135,ki370148,원건우,931760,1827998,전남 진도군,10,5639,8223
111216,doq60786,owvatu62,민준,990228,1589792,전남 완도군,10,7678,8223
111217,fov0341,izkt8059,장도훈,871130,1624410,전남 광양시,10,9318,8236
121085,xay9300,eglvut77,권예진,990531,2321342,전남 광양시,10,9131,8242
121086,rir08141,ij121546,채시아,910731,2036460,전남 여수시,10,6943,8250
111218,jok3922,ij501700,홍도훈,880930,1266719,전남 고흥군,10,1583,8251
121087,kat6585,ufyafx15,진세은,910228,2429831,전남 장성군,10,6278,8251
111219,hao17888,os786523,류수호,990630,1086943,전남 곡성군,10,6349,8255
121088,vua7519,ofalem51,안서진,881130,2766354,전남 담양군,10,1565,8259
111220,ti0565,oh293157,황성준,950430,1638527,전남 목포시,10,4463,8260
121089,cid1547,uzddah73,전소윤,891130,2167806,전남 담양군,10,9187,8267
121090,riv9071,ayfjia95,양태희,990731,2636503,전남 고흥군,10,3964,8269
121091,bai8696,ib531299,백수현,830930,2848405,전남 화순군,10,2768,8272
121092,cef3103,ohtnan59,박하연,850531,2337924,전남 진도군,10,1805,8274
121093,paoren0297,ul494133,노예린,920531,2923127,전남 강진군,10,2016,8274
121094,yoktaa20,om804471,조예은,850930,2179773,전남 목포시,10,9617,8283
121095,ger74467,as099423,권서현,880531,2661011,전남 장흥군,10,1840,8284
121096,dey9788,eq063410,우서영,910930,2471819,전남 강진군,10,5520,8285
121097,qod19828,an732605,송예진,810531,2308444,전남 완도군,10,5999,8285
121098,gaw1824,ifyewy31,채시현,930430,2567240,전남 광양시,10,7046,8287
121099,tat5972,oksemn60,원지아,870930,2484310,전남 장성군,10,6598,8291
121100,yez5059,upftae59,주민서,870430,2803997,경북 예천군,10,6789,8293
121101,cii9919,ihxlay84,윤아인,910131,2967581,경북 김천시,10,9380,8293
121102,sew75888,aj382546,차다윤,910331,2094729,경북 영덕군,10,8491,8303
111221,fel20456,ex382437,서지우,860531,1020705,경북 영주시,10,4511,8305
121103,deq2380,an946720,오다연,990831,2752378,경북 영주시,10,4474,8307
121104,xif3923,an946720,구세은,990831,2750337,경북 성주군,10,7503,8311
121105,hun6018,ecmrit23,장아영,931231,2863760,경북 성주군,10,6890,8312
121106,mukfud3403,eg666057,곽지연,991130,2431518,경북 영주시,10,2538,8313
111222,zig3079,aq269600,서선우,850831,1873065,경북 안동시,10,6197,8318
121107,fal60302,ib776175,류시아,850131,2278559,경북 포항시,10,2518,8320
121108,qor1945,amqakj21,구하린,990630,2085360,경북 영주시,10,1750,8323
121109,soq1817,uxcibc71,우다윤,800531,2274398,경북 영양군,10,3761,8323
111223,loe86247,ob290269,최하진,950430,1746816,경북 김천시,10,5200,8323
121110,foh66553,ic593731,엄민채,810430,2670532,경북 봉화군,10,9142,8323
111224,ferteu0215,iyrigq92,권재현,950831,1490249,경북 성주군,10,3188,8324
121111,qai7234,ic593731,엄소윤,810430,2672351,경북 포항시,10,4490,8324
121112,feg63927,apddax74,최서윤,841231,2795430,경북 성주군,10,6747,8348
121113,tuz2482,upzsax87,양소은,830228,2897260,경북 김천시,10,1678,8359
121114,zia71736,axgken38,엄수아,961031,2666974,경북 영주시,10,2182,8364
121115,zowpil50,amweso86,주예원,950131,2033700,경북 고령군,10,1316,8370
111225,xuc63355,ecluzu88,한민호,860131,1242123,경북 봉화군,10,5134,8370
111226,vel9325,at248512,우준호,830531,1610153,경북 군위군,10,8618,8372
111227,tee0677,aw561673,서서준,841130,1744775,경북 문경시,10,1919,8373
121116,ze9079,uqpimt74,라예진,970831,2164231,경북 고령군,10,2240,8379
111228,pu6179,ip738118,홍윤우,841130,1387028,경북 영주시,10,3162,8385
111229,leh60150,of935948,홍지안,920331,1437399,경남 거제시,10,3511,8385
111230,luo1679,ex828605,백유찬,950228,1841305,경남 남해군,10,8343,8386
111231,yuk66863,ov076848,서정민,870228,1691606,경남 함양군,10,3917,8387
121117,jeksuc16,ip629459,구지윤,940131,2173821,경남 진주시,10,2166,8389
111232,jot1161,az499172,안서준,850930,1165426,경남 고성군,10,7151,8390
111233,hoo8904,avcbuz98,곽시윤,851031,1452439,경남 거창군,10,4726,8391
121118,suo2347,ivpfio96,임나연,970831,2924613,경남 통영시,10,9939,8391
111234,li3660,iy374433,권태민,891130,1258834,경남 밀양시,10,3398,8392
121119,ha3324,awrpom92,류연우,840630,2661243,경남 창녕군,10,7366,8392
111235,qif0204,irgf3708,신윤재,980531,1010404,경남 창녕군,10,1802,8393
111236,key4619,iq066094,지시원,850630,1269664,경남 의령군,10,4093,8393
111237,wal9078,iv189379,허지민,811231,1143499,경남 남해군,10,9481,8394
121120,deabut30,ux826304,곽다연,810731,2102997,경남 남해군,10,9550,8394
121121,lav58755,ux826304,진예은,810731,2102343,경남 창원시,10,2736,8397
111238,xaasee0983,ba343651,신지원,999790,1223369,경남 하동군,10,1782,8403
111239,mio9161,uzqs9574,이시원,980131,1467330,경남 통영시,10,5237,8404
111240,mey8681,ijncem71,엄시온,830131,1267728,경남 진주시,10,1051,8405
121122,bo7287,il081446,진소율,801231,2604576,경남 진주시,10,3424,8411
121123,haw9679,ijiiru50,라예린,870228,2097934,경남 진주시,10,1295,8412
111241,moo1843,ep416377,라시원,851031,1218960,경남 산청군,10,9372,8423
111242,wob66744,on020069,윤지안,940430,1132244,경남 통영시,10,9614,8427
121124,dip3696,iy747573,윤서진,861130,2931936,경남 산청군,10,1567,8429
121125,zeo5155,ozbirs08,진채린,860131,2790397,경남 창녕군,10,7904,8432
121126,xo2273,uhjivd62,라다은,911031,2515936,경남 김해시,10,4248,8433
121127,suyxeb89,uz096049,전예지,910630,2794494,경남 통영시,10,7683,8435
121128,ric3297,eq071031,정수아,991231,2479999,서울 서대문구,10,4671,8442
111243,gec76722,uh506258,송하진,880531,1685117,서울 서초구,10,2423,8446
121129,kil87803,eb704665,류현서,820131,2612597,서울 영등포구,10,5268,8447
111244,jif4248,ig442889,엄선우,921031,1328758,서울 강북구,10,5619,8450
121130,dontua44,of074474,홍예원,990630,2302268,서울 중구,10,7229,8475
111245,nafnad8136,yi401837,노하율,961184,1843620,서울 성동구,10,4472,8483
111246,wat14884,ihdays36,민도훈,880131,1502234,서울 동작구,10,5390,8485
111247,dix9365,apzx3334,노하민,890831,1682231,서울 종로구,10,8140,8489
111248,zeoqom5237,pu987686,원지완,948610,1450638,서울 마포구,10,6847,8490
111249,tol8185,in691641,지지원,821130,1726691,서울 강남구,10,9842,8500
121131,lel7437,ih602481,채예림,960831,2490546,서울 동작구,10,8280,8503
111250,gon4705,aj934966,신시온,990131,1268014,서울 구로구,10,9185,8504
111251,zun2938,osmn7322,지지한,950831,1760376,서울 양천구,10,7272,8508
121132,ted86870,oliutb90,허민아,890531,2387127,서울 성북구,10,8071,8509
121133,ged0614,ivwvik85,양소연,940430,2912014,서울 금천구,10,7608,8512
111252,yitdoy7297,ke318209,최예성,924000,1280784,서울 성동구,10,4247,8515
121134,pey6427,ukykiz65,하윤서,840131,2155240,서울 구로구,10,5727,8517
121135,toc9569,aq139530,문지우,890630,2267669,서울 양천구,10,4188,8518
111253,siu08642,uk045536,송지환,830331,1483416,서울 마포구,10,1276,8519
111254,qojzuj2917,be175638,임지훈,955626,1376054,서울 송파구,10,4273,8519
111255,seo5616,ip155725,심서준,840531,1734315,서울 마포구,10,9822,8520
111256,nonxiv3841,uzeovk58,손유찬,910531,1314718,서울 서대문구,10,1495,8526
121136,daa8997,eroqez32,정윤아,980131,2783373,서울 동작구,10,5638,8527
121137,zuqloi77,eknigj10,진지윤,830331,2766944,서울 서초구,10,5468,8532
111257,kiq7762,ec716109,엄주원,970731,1846783,서울 강서구,10,5364,8535
121138,jeq9099,olcvuq55,배혜원,960229,2599383,경기 김포시,10,6611,8540
121139,ne7765,en170219,서규리,960430,2941073,경기 의정부시,10,5974,8544
121140,fohgaw2364,uc018748,홍하영,851031,2357641,경기 의정부시,10,4695,8551
111258,mol5143,usfq1331,전시온,830131,1587085,경기 안성시,10,7366,8552
121141,mij8908,ikkgak28,유나윤,940731,2191086,경기 평택시,10,6984,8561
111259,fui27262,ox623661,전현서,880630,1842711,경기 광명시,10,7465,8569
111260,bup2776,aksgio35,송지한,940331,1228346,경기 안성시,10,2110,8573
121142,xaw16300,odvjiq86,황다연,820831,2415129,경기 안산시,10,3987,8579
121143,rou86588,al411533,홍시아,940228,2416762,경기 포천시,10,2839,8581
121144,keq9631,itrreu47,이지우,850731,2874545,경기 평택시,10,8204,8592
111261,jes27144,okgocv36,백서진,940630,1379280,경기 안양시,10,9314,8592
121145,kay0342,altjib29,최세은,800630,2660257,경기 양주시,10,2762,8597
121146,giyfoi5866,or917146,오예빈,851231,2417600,경기 안양시,10,4606,8598
111262,sem0880,odegoa99,백태현,860930,1530566,경기 오산시,10,1101,8599
111263,juo93896,ex545019,주준서,981130,1962437,경기 부천시,10,7730,8602
121147,kut72621,affmih11,오지아,881130,2390245,경기 동두천시,10,1457,8609
121443,wii8734,ot222657,윤예지,810930,2258190,경기 안산시,10,2375,8611
111264,dia1415,uzjsoy85,라서진,801130,1739865,경기 부천시,10,2720,8612
111265,yux38805,eq220114,하지성,900930,1811285,경기 군포시,10,5498,8615
121434,cox85825,ik063165,황수빈,910930,2337916,경기 군포시,10,5714,8615
121148,vui7040,ax862603,심주하,941231,2726475,경기 수원시,10,7402,8625
111266,qof7865,ow473157,전정민,990430,1902555,경기 김포시,10,3487,8629
121149,joc0332,ipnnih37,차나연,931130,2518868,경기 양주시,10,6145,8630
111267,yilfai69,unweqv82,주시우,831231,1375890,경기 오산시,10,6160,8632
121150,cad4107,asqhon69,심태희,830731,2923331,경기 김포시,10,3759,8635
121151,vaq18895,ijfijq00,차예은,821231,2403935,서울 종로구,10,6922,8636
121152,veu3706,ogksob64,원지민,891231,2949696,서울 송파구,10,8548,8640
111268,dee48545,as380111,허시온,951130,1357408,서울 중구,10,6506,8642
121153,faehiu0047,on591811,민소민,810131,2257396,서울 양천구,10,1716,8645
111269,wuijua4010,pa764250,권유찬,986362,1130892,서울 금천구,10,9309,8645
111270,ziy7048,oy993400,구민혁,960531,1160180,서울 도봉구,10,6782,8649
111271,goz4200,imtr9624,곽예성,840331,1566496,서울 중랑구,10,3878,8653
111272,duw88702,ur114663,지윤재,890331,1375396,서울 중구,10,4562,8655
111273,niiles8591,ma023668,곽지율,936391,1468403,서울 은평구,10,9951,8656
121154,cop0544,ebmpag39,윤예원,921231,2800267,서울 동대문구,10,3518,8657
111274,was36849,ez513669,황진우,810930,1291835,서울 도봉구,10,8857,8661
111275,gib0615,ifpd5005,윤은호,970930,1443098,서울 강서구,10,3501,8667
111276,fapqaj5688,ikmogz45,임연우,951231,1257538,서울 동작구,10,5383,8670
111277,majkin79,iheidx96,정한결,860731,1057870,서울 양천구,10,2040,8673
121155,noz3395,iqafoc68,원지우,910531,2909620,서울 노원구,10,8349,8675
111278,tib4897,ew296229,조지율,810131,1183812,서울 동작구,10,3055,8682
111279,piw3159,em925053,백수호,800630,1325232,서울 도봉구,10,2763,8684
111280,hui05982,ix227362,심유찬,820331,1322866,서울 송파구,10,9739,8686
111281,vuq69355,ug220952,전예준,850531,1149604,서울 중랑구,10,5041,8687
121156,pag02991,eg359620,송유정,800831,2762549,서울 서초구,10,3166,8688
111282,vah1760,ot019428,최준우,800229,1923659,서울 중랑구,10,2689,8690
121157,rai3899,ejccap80,남민아,920331,2534155,서울 성동구,10,4384,8693
111283,bai5104,ib470852,배민호,810731,1830456,서울 관악구,10,5889,8693
121158,vus5798,ogqeqr23,나지현,931231,2512275,서울 서초구,10,1605,8696
121159,kur6528,udrewt00,차하린,841231,2135182,서울 중구,10,8970,8696
121160,cu2086,ux347105,구소은,801231,2488375,경기 과천시,10,7063,8699
111284,zu9493,of677913,심시원,850131,1958794,경기 파주시,10,1625,8700
111285,sij52409,id159521,조지한,810731,1003755,경기 동두천시,10,2819,8703
121161,hef3542,exifat11,신시연,970331,2649661,경기 여주시,10,8358,8703
121162,doh3497,efomuq05,우수민,820731,2498597,경기 시흥시,10,5001,8709
111286,din4679,ac753579,차시원,830430,1050953,경기 평택시,10,1510,8713
121163,rah31217,um202862,원지현,840930,2862155,경기 동두천시,10,3436,8714
111287,lus05536,ac739621,나준희,870831,1337262,경기 양주시,10,6161,8718
111288,modtui0588,fi090567,고하진,993731,1343449,경기 양주시,10,7942,8718
111289,lel3505,oy552413,남하진,830131,1212995,경기 의왕시,10,5370,8719
111290,xaq6598,orsz9921,하시현,990430,1260654,경기 동두천시,10,6354,8724
121164,yaz39545,uz653972,최소민,860930,2027148,경기 평택시,10,7290,8724
111291,heq94746,eb058478,이하준,890930,1601818,경기 파주시,10,3192,8725
111292,puk2023,owsf1658,손승현,820430,1824886,경기 여주시,10,4064,8725
111293,yal2662,udpmez52,오지후,830831,1011402,경기 동두천시,10,2178,8730
111294,vaw3002,agig1208,원재민,870430,1986344,경기 하남시,10,2318,8730
121165,vup39727,uj561620,우예나,900930,2316500,경기 의정부시,10,6864,8731
121166,cop8814,ecinaj57,오예림,850331,2097178,경기 시흥시,10,9557,8741
111295,ree9407,oljx5771,진도현,920131,1554339,경기 부천시,10,8253,8745
121167,qemvem2371,ufaeqn90,손지현,990131,2421475,경기 동두천시,10,3029,8746
111296,sowqum48,itlalx17,전성민,831130,1381187,경기 이천시,10,1874,8751
111297,xop3095,ijwt7959,남민재,990731,1022058,경기 부천시,10,2030,8751
111298,huu9143,aq111528,엄지안,911130,1487942,경기 하남시,10,1004,8754
121168,vop1464,agkkas47,배서윤,910430,2077701,경기 포천시,10,9924,8754
111299,xig5244,enbt1311,민민혁,991130,1998641,경기 포천시,10,5071,8755
111300,pieper41,ixdixp66,백정민,950531,1650611,서울 용산구,10,4827,8757
111301,kum0781,ir737368,홍지후,810930,1594058,서울 서대문구,10,5065,8760
121169,zad9473,ornexc84,진유빈,920229,2724450,서울 용산구,10,2582,8761
111302,fuk93566,imbovy79,라시온,950131,1733029,서울 구로구,10,5031,8767
111303,kiv8364,ak520770,노하람,820930,1836600,서울 용산구,10,3194,8770
121170,kus8144,awlkeg65,곽예지,891231,2226455,서울 성북구,10,3320,8770
111304,zom3747,aj757508,유승준,870430,1017991,서울 강남구,10,7077,8770
121171,yug38588,icyoqr32,민수현,800131,2676386,서울 동작구,10,7629,8772
111305,wut16778,uz943342,진정현,810930,1942138,서울 성동구,10,5451,8773
111306,xowfoe53,optuqg74,곽강민,990531,1892669,서울 서대문구,10,7369,8773
111307,qaw3810,ev491942,지민규,980331,1078487,서울 중구,10,4873,8774
111308,zuw3258,ajch5487,문현우,990531,1929189,서울 동대문구,10,7611,8774
111309,zey6360,oh173159,차우빈,910630,1798736,서울 구로구,10,5162,8776
121172,peevos64,um385901,진은채,810531,2443745,서울 구로구,10,9901,8778
121491,xim9082,en902111,강채아,811130,2432576,서울 영등포구,10,7930,8789
121173,xaa70825,acmuhc96,차시연,830831,2006299,서울 은평구,10,5695,8793
121174,yib8330,appati33,구가윤,860831,2010064,서울 성북구,10,9230,8793
121175,rud5764,evzukh00,원은채,830430,2829647,서울 은평구,10,3335,8796
111310,homhuk0914,usjodd86,양은우,940630,1654694,서울 양천구,10,9207,8797
121176,vo2511,uvvike10,전소은,840430,2423513,서울 노원구,10,5037,8799
111311,luk08809,is027582,남예준,920331,1766830,서울 성북구,10,7079,8800
121482,ne6204,il630155,양시현,820831,2560621,서울 송파구,10,7469,8801
121177,tub4984,ez164173,송채은,970831,2090805,서울 중랑구,10,2802,8802
111312,nuebum82,ahjaqm88,심민혁,980131,1707016,서울 송파구,10,2716,8805
111313,miurou61,urzojv42,민시원,981031,1421891,서울 서초구,10,6187,8807
111314,saxzib1872,ca435448,배은찬,966867,1452472,부산 동래구,10,8573,8811
121178,wiu0652,ozgdip99,유시은,981130,2951188,부산 금정구,10,4332,8815
111315,faakio7765,otxenr06,백성민,880531,1000637,부산 서구,10,5510,8821
121179,nut83348,aveuql13,송나은,860228,2452456,부산 사하구,10,9937,8822
111316,woe0513,elew6740,백진우,850731,1725570,부산 강서구,10,1182,8827
111317,gao2946,ip128892,문율,910731,1628915,부산 부산진구,10,5156,8832
121180,bie6148,edakix40,하아영,990731,2673980,부산 사하구,10,7523,8833
121181,caq9489,aguati84,민예나,980731,2339092,부산 연제구,10,1658,8839
121493,qup9500,eqfnid87,강유진,881031,2304740,부산 동래구,10,6383,8845
111318,yoq88415,ox824217,이민규,800331,1096377,부산 금정구,10,8845,8847
111319,tix4563,iqbw5430,채하진,990331,1356680,부산 부산진구,10,4345,8851
121182,rig5100,uyrres23,황주아,850731,2084039,부산 부산진구,10,7103,8851
121183,kik4290,ospqiv19,송태희,930430,2319616,부산 금정구,10,8862,8857
111320,zio0767,agerig63,심태현,820831,1945789,부산 연제구,10,2123,8862
111321,wii9519,uvuk2416,허규민,880229,1807325,부산 남구,10,7698,8867
121184,gaf2098,orybop65,윤시은,871231,2508968,부산 남구,10,9735,8867
111322,mux8998,allp8822,오재민,990531,1958009,부산 동래구,10,3915,8868
121185,saw4783,of545820,안민지,910831,2599619,부산 금정구,10,8804,8871
111323,zieyab63,ipkijs71,이예성,800331,1794303,부산 동구,10,6704,8872
111324,juq3372,ay550810,허태양,920131,1149592,부산 중구,10,2179,8878
111325,toqnex7124,ubgijt68,전규민,970630,1214674,부산 영도구,10,7085,8881
121186,naz3789,ogzmem02,심서은,821231,2244917,부산 사하구,10,9382,8881
111326,giiwup22,aycivx05,진유찬,910430,1153069,부산 중구,10,4519,8884
121187,feaxon9535,uykalf51,심유정,880131,2275091,부산 남구,10,1153,8885
111327,pe6788,aw692979,한유준,831231,1451778,부산 부산진구,10,4750,8890
121473,few0055,omxgav47,구수민,920731,2874151,대구 동구,10,5134,8890
121188,bey2315,abqkad83,라채은,840331,2450345,대구 북구,10,5912,8890
121189,wis6520,urdwoi55,구유빈,910831,2617852,대구 남구,10,8859,8891
121190,fiv4771,unhgob70,강소민,931130,2738316,대구 서구,10,8909,8891
111328,may0024,ar827031,주윤재,900331,1584243,대구 동구,10,3557,8895
111329,bio3429,obxleq81,노승원,800630,1020862,대구 동구,10,5834,8895
111330,tog0638,ofvfob53,전윤재,980831,1172161,대구 수성구,10,6485,8896
111331,yoe6539,uv669000,나재원,960229,1285014,대구 북구,10,7814,8897
121191,luekoj4885,iq535231,이윤서,870930,2507281,대구 남구,10,9451,8898
121459,pik84627,aq092683,강지수,900331,2906684,대구 달서구,10,2855,8906
121192,wej6683,iq535231,배지안,870930,2507595,대구 동구,10,4396,8906
121193,neg83718,ex469549,라예은,951130,2558782,대구 북구,10,3883,8913
111332,vii1872,en779361,전시후,900430,1537115,대구 달서구,10,2241,8917
121194,nan1027,ojtsaa71,배서영,890531,2126187,대구 중구,10,1232,8933
121195,boy23006,uc849001,강민서,950930,2069568,대구 중구,10,7425,8940
121196,zus2083,axwufe58,우지연,840831,2064962,대구 달서구,10,1524,8943
121197,sih0570,ey483127,엄수민,890331,2950898,대구 달서구,10,4088,8947
111333,xut4248,ajhz2113,문시온,980430,1053446,대구 북구,10,1206,8949
111334,ri4658,ek656369,임성준,860430,1625797,대구 북구,10,6174,8949
111335,nussah1495,go099008,원정우,964864,1057279,대구 수성구,10,1213,8954
121198,vox5147,uzmzue97,윤다현,900630,2851162,대구 북구,10,8765,8959
111336,biy56734,ek886527,채도윤,990831,1165559,대구 중구,10,9488,8959
111337,pe7937,oq493946,송지안,811231,1477785,대구 수성구,10,8096,8963
121199,gifroe6938,es623988,엄시현,900731,2421313,대구 중구,10,3411,8966
121200,qaf90263,es623988,우지안,900731,2420535,대구 동구,10,9290,8970
121201,waw23273,acbecq82,진지원,830731,2857417,인천 중구,10,9831,8971
111338,zua9218,ew931055,라하진,840831,1092441,인천 연수구,10,8447,8983
111339,vay0062,ox940473,강윤성,840630,1178207,인천 연수구,10,4224,8986
111340,vik20732,es346891,진승현,920731,1576532,인천 부평구,10,8896,8988
121453,lou75737,ew473260,엄서은,850331,2019193,인천 중구,10,1778,8991
121202,fao58109,ip496924,구다은,821231,2401674,인천 미추홀구,10,4855,8991
111341,wuw66665,ij598012,노건우,830930,1785462,인천 미추홀구,10,7246,8995
121203,paa8305,ok381651,최서현,890228,2676656,인천 연수구,10,6973,8997
121204,gol9580,oyxruc26,홍유진,831031,2555630,인천 부평구,10,2742,9000
111342,kio6284,ew536194,전민규,830131,1457020,인천 중구,10,6417,9001
111343,tij4497,ow823192,주지율,920930,1633590,인천 서구,10,1920,9006
111344,paf8656,ew630659,권지후,880131,1956836,인천 계양구,10,9618,9011
121205,fop2185,et119230,배세은,821231,2093747,인천 남동구,10,2383,9012
121206,yed8818,ix484408,엄소연,830831,2461827,인천 동구,10,2666,9013
111345,roa62348,ef573441,권태윤,930930,1918978,인천 동구,10,4663,9020
111346,gaq2162,ev492074,권민호,971130,1089266,인천 부평구,10,6445,9023
121207,ras5925,uttsex52,이나은,971031,2640575,인천 중구,10,5224,9027
111347,geo7504,ek592076,엄서준,950731,1206056,인천 중구,10,5259,9031
111348,qogvop67,uguarn20,정건우,900228,1806010,인천 연수구,10,5563,9036
111349,pua6750,af753066,남현수,850731,1221067,인천 중구,10,9314,9036
121208,vel2005,im011736,지소율,990430,2175732,인천 중구,10,9634,9036
121209,lea0130,iy514304,고주아,980131,2948732,인천 중구,10,3730,9039
111350,wou08672,ut833520,허선우,951130,1354473,인천 연수구,10,5190,9040
121210,lof7293,iy514304,채지수,980131,2902423,인천 부평구,10,3210,9041
121211,hur31188,ut901298,한윤아,970228,2461688,인천 미추홀구,10,2996,9043
111351,natmuk71,uluexq82,류재현,810131,1010059,광주 광산구,10,7188,9045
121212,zejfuu16,ij651213,지지현,821130,2729320,광주 남구,10,7677,9046
111352,gix6753,af893749,임윤성,810930,1959115,광주 동구,10,6422,9049
121213,xof8901,oz445371,노규리,860430,2724762,광주 북구,10,1271,9053
121214,gir30719,om689838,유채린,920831,2281926,광주 서구,10,1384,9054
111353,gim1390,ig936624,구윤성,891231,1144657,광주 남구,10,6398,9058
121215,hax1202,ix329014,백규리,980331,2714947,광주 남구,10,9634,9058
